group,term,synonym,isWord
Частини тіла людини,🍑,сапа,1
Частини тіла людини,🍑,сідало,1
Частини тіла людини,🍑,сідниця,1
Частини тіла людини,🍑,срака,1
Частини тіла людини,🍑,срюндель,1
Частини тіла людини,🍑,станок,1
Частини тіла людини,🍑,стара пані,0
Частини тіла людини,🍑,стига,1
Частини тіла людини,🍑,тухес,1
Сексуальні дії,👉👌,акт,1
Сексуальні дії,👉👌,амурне спіткання,0
Сексуальні дії,👉👌,боже сохрани,0
Сексуальні дії,👉👌,боротьба під ковдрою,0
Сексуальні дії,👉👌,бум-бум,0
Сексуальні дії,👉👌,валушкем по,0
Сексуальні дії,👉👌,слімачку,1
Сексуальні дії,👉👌,господи помилуй,0
Сексуальні дії,👉👌,гріх,1
Сексуальні дії,👉👌,гедзалка,1
Сексуальні дії,👉👌,дзінь-дзінь,1
Сексуальні дії,👉👌,діло,1
Сексуальні дії,👉👌,злука,1
Сексуальні дії,👉👌,злягання,1
Сексуальні дії,👉👌,коїтус,1
Сексуальні дії,👉👌,копуляція,1
Сексуальні дії,👉👌,любов,1
Сексуальні дії,👉👌,нічне діло,0
Сексуальні дії,👉👌,нумер,1
Сексуальні дії,👉👌,опа-опа,1
Сексуальні дії,👉👌,оте,1
Сексуальні дії,👉👌,патиковий рух,0
Сексуальні дії,👉👌,перепих,1
Сексуальні дії,👉👌,перепихон,1
Сексуальні дії,👉👌,перепихончик,1
Сексуальні дії,👉👌,пересип,1
Сексуальні дії,👉👌,пила,1
Сексуальні дії,👉👌,пилка,1
Сексуальні дії,👉👌,пінг-понг,1
Сексуальні дії,👉👌,поїбень,1
Сексуальні дії,👉👌,поїбеньки,1
